Side,Total Score,Turn Score
Player 1,2550,400
Player 1,2950,250
Player 1,3200,0
Player 1,3200,1100
Player 1,4300,600
Player 1,4900,250
Player 1,5150,400
Player 1,5550,350
Player 1,5900,300
Player 1,6200,1050
Player 1,7250,1450
Player 2,0,300
Player 2,300,400
Player 2,700,400
Player 2,1100,800
Player 2,1900,200
Player 2,2100,250
Player 2,2350,1050
Player 2,3400,450
Player 2,3850,1050
Player 2,4900,0
Player 2,4900,250
Player 2,5150,250
Player 2,5400,400
Player 2,5800,500
Player 2,6300,1800
Player 2,8100,1050
Player 2,9150,700
Player 2,9850,250
Player 1,0,0
Player 1,0,450
Player 1,450,0
Player 1,450,200
Player 1,650,150
Player 1,800,0
Player 1,800,500
Player 1,1300,550
Player 1,1850,450
Player 1,2300,350
Player 1,2650,350
Player 1,3000,1100
Player 1,4100,200
Player 1,4300,0
Player 1,4300,400
Player 1,4700,0
Player 1,4700,400
Player 1,5100,550
Player 1,5650,600
Player 1,6250,350
Player 1,6600,500
Player 1,7100,400
Player 2,0,300
Player 2,300,400
Player 2,700,0
Player 2,700,1850
Player 2,2550,1000
Player 2,3550,300
Player 2,3850,0
Player 2,3850,1100
Player 2,4950,400
Player 2,5350,0
Player 2,5350,1800
Player 2,7150,0
Player 2,7150,0
Player 2,7150,1100
Player 2,8250,300
Player 2,8550,0
Player 2,8550,0
Player 2,8550,400
Player 2,8950,0
Player 2,8950,0
Player 2,8950,0
Player 2,8950,1100
Player 1,0,1800
Player 1,1800,0
Player 1,1800,0
Player 1,1800,0
Player 1,1800,450
Player 1,2250,550
Player 1,2800,500
Player 1,3300,300
Player 1,3600,300
Player 1,3900,200
Player 1,4100,1050
Player 1,5150,1400
Player 1,6550,0
Player 1,6550,450
Player 1,7000,550
Player 1,7550,200
Player 1,7750,500
Player 1,8250,400
Player 1,8650,300
Player 1,8950,250
Player 1,9200,500
Player 1,9700,300
Player 2,0,200
Player 2,200,250
Player 2,450,0
Player 2,450,700
Player 2,1150,600
Player 2,1750,200
Player 2,1950,500
Player 2,2450,300
Player 2,2750,700
Player 2,3450,450
Player 2,3900,0
Player 2,3900,300
Player 2,4200,1100
Player 2,5300,500
Player 2,5800,750
Player 2,6550,850
Player 2,7400,200
Player 2,7600,0
Player 2,7600,300
Player 2,7900,200
Player 2,8100,400
Player 1,0,0
Player 1,0,450
Player 1,450,600
Player 1,1050,600
Player 1,1650,0
Player 1,1650,700
Player 1,2350,550
Player 1,2900,500
Player 1,3400,700
Player 1,4100,0
Player 1,4100,300
Player 1,4400,1250
Player 1,5650,250
Player 1,5900,200
Player 1,6100,950
Player 1,7050,250
Player 1,7300,0
Player 1,7300,400
Player 1,7700,150
Player 1,7850,1000
Player 1,8850,0
Player 2,0,200
Player 2,200,250
Player 2,450,200
Player 2,650,0
Player 2,650,500
Player 2,1150,400
Player 2,1550,700
Player 2,2250,500
Player 2,2750,300
Player 2,3050,1050
Player 2,4100,1100
Player 2,5200,400
Player 2,5600,800
Player 2,6400,550
Player 2,6950,500
Player 2,7450,150
Player 2,7600,750
Player 2,8350,400
Player 2,8750,550
Player 2,9300,400
Player 2,9700,300
Player 1,0,450
Player 1,450,300
Player 1,750,550
Player 1,1300,1050
Player 1,2350,600
Player 1,2950,1950
Player 1,4900,1800
Player 1,6700,350
Player 1,7050,0
Player 1,7050,400
Player 1,7450,450
Player 1,7900,0
Player 1,7900,0
Player 1,7900,750
Player 1,8650,500
Player 1,9150,1100
Player 2,0,400
Player 2,400,500
Player 2,900,550
Player 2,1450,400
Player 2,1850,500
Player 2,2350,350
Player 2,2700,600
Player 2,3300,650
Player 2,3950,0
Player 2,3950,300
Player 2,4250,300
Player 2,4550,0
Player 2,4550,250
Player 2,4800,250
Player 2,5050,0
Player 1,0,450
Player 1,450,1000
Player 1,1450,500
Player 1,1950,0
Player 1,1950,450
Player 1,2400,600
Player 1,3000,350
Player 1,3350,0
Player 1,3350,1050
Player 1,4400,300
Player 1,4700,650
Player 1,5350,350
Player 1,5700,2050
Player 1,7750,400
Player 1,8150,450
Player 1,8600,1000
Player 1,9600,700
Player 2,0,250
Player 2,250,300
Player 2,550,300
Player 2,850,350
Player 2,1200,1200
Player 2,2400,1200
Player 2,3600,450
Player 2,4050,600
Player 2,4650,300
Player 2,4950,0
Player 2,4950,600
Player 2,5550,300
Player 2,5850,500
Player 2,6350,400
Player 2,6750,0
Player 2,6750,350
Player 1,0,250
Player 1,250,600
Player 1,850,400
Player 1,1250,0
Player 1,1250,0
Player 1,1250,700
Player 1,1950,600
Player 1,2550,400
Player 1,2950,400
Player 1,3350,450
Player 1,3800,900
Player 1,4700,1000
Player 1,5700,950
Player 1,6650,250
Player 1,6900,0
Player 1,6900,0
Player 1,6900,400
Player 1,7300,1000
Player 1,8300,300
Player 1,8600,450
Player 1,9050,0
Player 1,9050,550
Player 2,0,500
Player 2,500,1200
Player 2,1700,0
Player 2,1700,0
Player 2,1700,350
Player 2,2050,400
Player 2,2450,550
Player 2,3000,400
Player 2,3400,300
Player 2,3700,300
Player 2,4000,500
Player 2,4500,150
Player 2,4650,300
Player 2,4950,300
Player 2,5250,1000
Player 2,6250,1050
Player 2,7300,600
Player 2,7900,0
Player 2,7900,0
Player 2,7900,0
Player 2,7900,600
Player 2,8500,1800
Player 1,0,1050
Player 1,1050,1450
Player 1,2500,250
Player 1,2750,650
Player 1,3400,600
Player 1,4000,1500
Player 1,5500,500
Player 1,6000,0
Player 1,6000,0
Player 1,6000,700
Player 1,6700,850
Player 1,7550,0
Player 1,7550,600
Player 1,8150,700
Player 1,8850,500
Player 1,9350,350
Player 1,9700,0
Player 1,9700,0
Player 1,9700,0
Player 1,9700,350
Player 2,0,500
Player 2,500,500
Player 2,1000,150
Player 2,1150,0
Player 2,1150,300
Player 2,1450,450
Player 2,1900,500
Player 2,2400,1000
Player 2,3400,300
Player 2,3700,250
Player 2,3950,300
Player 2,4250,0
Player 2,4250,300
Player 2,4550,0
Player 2,4550,750
Player 2,5300,300
Player 2,5600,700
Player 2,6300,200
Player 2,6500,350
Player 1,0,450
Player 1,450,600
Player 1,1050,1050
Player 1,2100,450
Player 1,2550,350
Player 1,2900,600
Player 1,3500,600
Player 1,4100,300
Player 1,4400,300
Player 1,4700,600
Player 1,5300,550
Player 1,5850,500
Player 1,6350,300
Player 1,6650,250
Player 1,6900,500
Player 1,7400,550
Player 1,7950,750
Player 1,8700,950
Player 1,9650,150
Player 2,0,400
Player 2,400,600
Player 2,1000,350
Player 2,1350,600
Player 2,1950,400
Player 2,2350,350
Player 2,2700,500
Player 2,3200,200
Player 2,3400,0
Player 2,3400,850
Player 2,4250,700
Player 2,4950,300
Player 2,5250,1600
Player 2,6850,300
Player 2,7150,1100
Player 2,8250,1050
Player 2,9300,400
Player 2,9700,250
Player 2,9950,700
Player 1,0,2500
Player 1,2500,300
Player 1,2800,300
Player 1,3100,0
Player 1,3100,0
Player 1,3100,0
Player 1,3100,900
Player 1,4000,300
Player 1,4300,500
Player 1,4800,500
Player 1,5300,300
Player 1,5600,0
Player 1,5600,300
Player 1,5900,350
Player 1,6250,450
Player 1,6700,0
Player 1,6700,1000
Player 1,7700,800
Player 1,8500,400
Player 1,8900,150
Player 1,9050,150
Player 2,0,400
Player 2,400,0
Player 2,400,650
Player 2,1050,450
Player 2,1500,1050
Player 2,2550,1400
Player 2,3950,350
Player 2,4300,400
Player 2,4700,0
Player 2,4700,350
Player 2,5050,500
Player 2,5550,350
Player 2,5900,350
Player 2,6250,0
Player 2,6250,750
Player 2,7000,500
Player 2,7500,1100
Player 2,8600,300
Player 2,8900,150
Player 2,9050,300
Player 2,9350,900
Player 1,0,1000
Player 1,1000,1050
Player 1,2050,0
Player 1,2050,500
Player 1,2550,1050
Player 1,3600,800
Player 1,4400,650
Player 1,5050,200
Player 1,5250,250
Player 1,5500,0
Player 1,5500,1050
Player 1,6550,0
Player 1,6550,400
Player 1,6950,250
Player 1,7200,1150
Player 1,8350,500
Player 1,8850,650
Player 1,9500,1800
Player 2,0,0
Player 2,0,0
Player 2,0,0
Player 2,0,750
Player 2,750,0
Player 2,750,0
Player 2,750,500
Player 2,1250,500
Player 2,1750,350
Player 2,2100,1150
Player 2,3250,550
Player 2,3800,300
Player 2,4100,300
Player 2,4400,400
Player 2,4800,1050
Player 2,5850,350
Player 2,6200,450
Player 1,0,0
Player 1,0,300
Player 1,300,0
Player 1,300,0
Player 1,300,500
Player 1,800,500
Player 1,1300,1050
Player 1,2350,0
Player 1,2350,200
Player 1,2550,300
Player 1,2850,1200
Player 1,4050,150
Player 1,4200,800
Player 1,5000,500
Player 1,5500,400
Player 1,5900,500
Player 1,6400,0
Player 2,0,600
Player 2,600,200
Player 2,800,1050
Player 2,1850,500
Player 2,2350,0
Player 2,2350,0
Player 2,2350,450
Player 2,2800,700
Player 2,3500,350
Player 2,3850,350
Player 2,4200,1050
Player 2,5250,300
Player 2,5550,1450
Player 2,7000,350
Player 2,7350,450
Player 2,7800,2050
Player 2,9850,600
Player 1,0,0
Player 1,0,0
Player 1,0,350
Player 1,350,0
Player 1,350,0
Player 1,350,1100
Player 1,1450,0
Player 1,1450,750
Player 1,2200,0
Player 1,2200,650
Player 1,2850,350
Player 1,3200,450
Player 1,3650,450
Player 1,4100,500
Player 1,4600,350
Player 1,4950,900
Player 1,5850,250
Player 1,6100,700
Player 1,6800,1150
Player 1,7950,700
Player 1,8650,1000
Player 2,0,350
Player 2,350,500
Player 2,850,650
Player 2,1500,1100
Player 2,2600,500
Player 2,3100,300
Player 2,3400,700
Player 2,4100,500
Player 2,4600,400
Player 2,5000,0
Player 2,5000,600
Player 2,5600,0
Player 2,5600,500
Player 2,6100,300
Player 2,6400,0
Player 2,6400,300
Player 2,6700,600
Player 2,7300,550
Player 2,7850,300
Player 2,8150,700
Player 2,8850,1200
Player 1,0,400
Player 1,400,250
Player 1,650,600
Player 1,1250,200
Player 1,1450,200
Player 1,1650,300
Player 1,1950,600
Player 1,2550,300
Player 1,2850,1100
Player 1,3950,450
Player 1,4400,600
Player 1,5000,250
Player 1,5250,200
Player 1,5450,350
Player 1,5800,250
Player 1,6050,450
Player 1,6500,1100
Player 1,7600,700
Player 1,8300,300
Player 1,8600,1100
Player 1,9700,200
Player 1,9900,250
Player 2,0,1150
Player 2,1150,400
Player 2,1550,300
Player 2,1850,500
Player 2,2350,300
Player 2,2650,400
Player 2,3050,450
Player 2,3500,350
Player 2,3850,350
Player 2,4200,900
Player 2,5100,0
Player 2,5100,250
Player 2,5350,800
Player 2,6150,0
Player 2,6150,650
Player 2,6800,1000
Player 2,7800,300
Player 2,8100,300
Player 2,8400,250
Player 2,8650,350
Player 2,9000,250
Player 1,0,500
Player 1,500,0
Player 1,500,0
Player 1,500,450
Player 1,950,400
Player 1,1350,350
Player 1,1700,700
Player 1,2400,400
Player 1,2800,850
Player 1,3650,350
Player 1,4000,300
Player 1,4300,1250
Player 1,5550,1100
Player 1,6650,0
Player 1,6650,500
Player 1,7150,0
Player 1,7150,0
Player 1,7150,150
Player 1,7300,400
Player 1,7700,0
Player 1,7700,800
Player 1,8500,600
Player 1,9100,600
Player 2,0,750
Player 2,750,700
Player 2,1450,400
Player 2,1850,400
Player 2,2250,450
Player 2,2700,600
Player 2,3300,250
Player 2,3550,0
Player 2,3550,600
Player 2,4150,600
Player 2,4750,1450
Player 2,6200,0
Player 2,6200,350
Player 2,6550,300
Player 2,6850,450
Player 2,7300,550
Player 2,7850,300
Player 2,8150,0
Player 2,8150,500
Player 2,8650,650
Player 2,9300,250
Player 2,9550,350
Player 2,9900,200
Player 1,0,0
Player 1,0,450
Player 1,450,1800
Player 1,2250,0
Player 1,2250,600
Player 1,2850,350
Player 1,3200,500
Player 1,3700,250
Player 1,3950,250
Player 1,4200,700
Player 1,4900,0
Player 1,4900,250
Player 1,5150,350
Player 1,5500,300
Player 1,5800,0
Player 1,5800,150
Player 1,5950,1300
Player 1,7250,400
Player 1,7650,250
Player 2,0,350
Player 2,350,700
Player 2,1050,500
Player 2,1550,600
Player 2,2150,500
Player 2,2650,350
Player 2,3000,400
Player 2,3400,350
Player 2,3750,250
Player 2,4000,450
Player 2,4450,200
Player 2,4650,350
Player 2,5000,750
Player 2,5750,250
Player 2,6000,850
Player 2,6850,1650
Player 2,8500,1000
Player 2,9500,250
Player 2,9750,400
Player 1,0,300
Player 1,300,200
Player 1,500,900
Player 1,1400,400
Player 1,1800,300
Player 1,2100,0
Player 1,2100,300
Player 1,2400,450
Player 1,2850,800
Player 1,3650,350
Player 1,4000,0
Player 1,4000,450
Player 1,4450,400
Player 1,4850,1050
Player 1,5900,0
Player 1,5900,400
Player 1,6300,0
Player 1,6300,200
Player 1,6500,500
Player 1,7000,1050
Player 1,8050,0
Player 1,8050,300
Player 2,0,400
Player 2,400,350
Player 2,750,300
Player 2,1050,1400
Player 2,2450,550
Player 2,3000,350
Player 2,3350,1200
Player 2,4550,400
Player 2,4950,0
Player 2,4950,450
Player 2,5400,0
Player 2,5400,350
Player 2,5750,250
Player 2,6000,350
Player 2,6350,0
Player 2,6350,500
Player 2,6850,600
Player 2,7450,500
Player 2,7950,0
Player 2,7950,1500
Player 2,9450,400
Player 2,9850,450
Player 1,0,0
Player 1,0,800
Player 1,800,400
Player 1,1200,0
Player 1,1200,600
Player 1,1800,450
Player 1,2250,500
Player 1,2750,600
Player 1,3350,250
Player 1,3600,250
Player 1,3850,300
Player 1,4150,350
Player 1,4500,250
Player 1,4750,950
Player 1,5700,200
Player 1,5900,500
Player 1,6400,500
Player 1,6900,0
Player 1,6900,450
Player 1,7350,550
Player 1,7900,250
Player 2,0,350
Player 2,350,0
Player 2,350,700
Player 2,1050,650
Player 2,1700,1050
Player 2,2750,0
Player 2,2750,0
Player 2,2750,200
Player 2,2950,450
Player 2,3400,400
Player 2,3800,250
Player 2,4050,0
Player 2,4050,2100
Player 2,6150,500
Player 2,6650,400
Player 2,7050,300
Player 2,7350,300
Player 2,7650,350
Player 2,8000,250
Player 2,8250,700
Player 2,8950,1100
Player 1,0,350
Player 1,350,400
Player 1,750,0
Player 1,750,600
Player 1,1350,650
Player 1,2000,400
Player 1,2400,650
Player 1,3050,0
Player 1,3050,400
Player 1,3450,400
Player 1,3850,350
Player 1,4200,1200
Player 1,5400,350
Player 1,5750,750
Player 1,6500,200
Player 1,6700,150
Player 1,6850,400
Player 1,7250,0
Player 1,7250,500
Player 1,7750,700
Player 1,8450,350
Player 1,8800,250
Player 1,9050,600
Player 1,9650,300
Player 2,0,500
Player 2,500,500
Player 2,1000,250
Player 2,1250,600
Player 2,1850,0
Player 2,1850,400
Player 2,2250,300
Player 2,2550,450
Player 2,3000,400
Player 2,3400,1000
Player 2,4400,500
Player 2,4900,250
Player 2,5150,1250
Player 2,6400,700
Player 2,7100,300
Player 2,7400,0
Player 2,7400,600
Player 2,8000,300
Player 2,8300,500
Player 2,8800,600
Player 2,9400,300
Player 2,9700,0
Player 2,9700,150
Player 2,9850,150
Player 1,0,0
Player 1,0,600
Player 1,600,0
Player 1,600,0
Player 1,600,950
Player 1,1550,1050
Player 1,2600,700
Player 1,3300,1450
Player 1,4750,1100
Player 1,5850,1350
Player 1,7200,0
Player 1,7200,0
Player 1,7200,300
Player 1,7500,500
Player 1,8000,400
Player 1,8400,350
Player 1,8750,1000
Player 1,9750,300
Player 2,0,300
Player 2,300,450
Player 2,750,400
Player 2,1150,400
Player 2,1550,400
Player 2,1950,600
Player 2,2550,800
Player 2,3350,300
Player 2,3650,700
Player 2,4350,300
Player 2,4650,400
Player 2,5050,1000
Player 2,6050,1100
Player 2,7150,200
Player 2,7350,400
Player 2,7750,1000
Player 2,8750,1000
Player 1,0,450
Player 1,450,700
Player 1,1150,0
Player 1,1150,400
Player 1,1550,0
Player 1,1550,300
Player 1,1850,800
Player 1,2650,250
Player 1,2900,0
Player 1,2900,300
Player 1,3200,500
Player 1,3700,250
Player 1,3950,1000
Player 1,4950,500
Player 1,5450,1000
Player 1,6450,600
Player 1,7050,200
Player 1,7250,1100
Player 1,8350,350
Player 1,8700,950
Player 1,9650,1200
Player 2,0,1150
Player 2,1150,450
Player 2,1600,0
Player 2,1600,1100
Player 2,2700,300
Player 2,3000,0
Player 2,3000,350
Player 2,3350,850
Player 2,4200,0
Player 2,4200,0
Player 2,4200,350
Player 2,4550,600
Player 2,5150,550
Player 2,5700,600
Player 2,6300,500
Player 2,6800,0
Player 2,6800,500
Player 2,7300,300
Player 2,7600,400
Player 2,8000,0
Player 1,0,0
Player 1,0,0
Player 1,0,0
Player 1,0,450
Player 1,450,450
Player 1,900,350
Player 1,1250,600
Player 1,1850,800
Player 1,2650,700
Player 1,3350,350
Player 1,3700,300
Player 1,4000,1250
Player 1,5250,300
Player 1,5550,400
Player 1,5950,250
Player 1,6200,0
Player 1,6200,500
Player 1,6700,450
Player 1,7150,200
Player 1,7350,0
Player 1,7350,450
Player 2,0,900
Player 2,900,550
Player 2,1450,400
Player 2,1850,400
Player 2,2250,500
Player 2,2750,550
Player 2,3300,750
Player 2,4050,700
Player 2,4750,800
Player 2,5550,650
Player 2,6200,600
Player 2,6800,300
Player 2,7100,1000
Player 2,8100,0
Player 2,8100,300
Player 2,8400,400
Player 2,8800,350
Player 2,9150,300
Player 2,9450,0
Player 2,9450,0
Player 2,9450,550
Player 1,0,400
Player 1,400,0
Player 1,400,400
Player 1,800,600
Player 1,1400,400
Player 1,1800,0
Player 1,1800,500
Player 1,2300,200
Player 1,2500,350
Player 1,2850,400
Player 1,3250,650
Player 1,3900,500
Player 1,4400,1100
Player 1,5500,200
Player 1,5700,950
Player 1,6650,1550
Player 1,8200,0
Player 1,8200,550
Player 1,8750,0
Player 1,8750,500
Player 1,9250,450
Player 1,9700,550
Player 2,0,0
Player 2,0,600
Player 2,600,0
Player 2,600,1000
Player 2,1600,400
Player 2,2000,450
Player 2,2450,550
Player 2,3000,250
Player 2,3250,250
Player 2,3500,350
Player 2,3850,450
Player 2,4300,0
Player 2,4300,600
Player 2,4900,0
Player 2,4900,0
Player 2,4900,450
Player 2,5350,0
Player 2,5350,800
Player 2,6150,550
Player 2,6700,0
Player 2,6700,1050
Player 1,0,450
Player 1,450,300
Player 1,750,250
Player 1,1000,350
Player 1,1350,650
Player 1,2000,500
Player 1,2500,200
Player 1,2700,0
Player 1,2700,500
Player 1,3200,0
Player 1,3200,300
Player 1,3500,750
Player 1,4250,450
Player 1,4700,500
Player 1,5200,350
Player 1,5550,400
Player 1,5950,1000
Player 1,6950,1100
Player 1,8050,500
Player 1,8550,650
Player 1,9200,450
Player 1,9650,200
Player 2,0,250
Player 2,250,1250
Player 2,1500,450
Player 2,1950,700
Player 2,2650,1050
Player 2,3700,1050
Player 2,4750,500
Player 2,5250,0
Player 2,5250,0
Player 2,5250,500
Player 2,5750,0
Player 2,5750,250
Player 2,6000,0
Player 2,6000,300
Player 2,6300,350
Player 2,6650,250
Player 2,6900,300
Player 2,7200,250
Player 2,7450,400
Player 2,7850,1250
Player 2,9100,0
Player 2,9100,1100
Player 1,0,250
Player 1,250,1100
Player 1,1350,250
Player 1,1600,400
Player 1,2000,0
Player 1,2000,250
Player 1,2250,650
Player 1,2900,1250
Player 1,4150,500
Player 1,4650,0
Player 1,4650,450
Player 1,5100,0
Player 1,5100,400
Player 1,5500,250
Player 1,5750,600
Player 1,6350,0
Player 1,6350,800
Player 1,7150,300
Player 1,7450,450
Player 1,7900,0
Player 1,7900,2100
Player 2,0,0
Player 2,0,400
Player 2,400,300
Player 2,700,0
Player 2,700,400
Player 2,1100,1050
Player 2,2150,400
Player 2,2550,150
Player 2,2700,550
Player 2,3250,700
Player 2,3950,550
Player 2,4500,750
Player 2,5250,0
Player 2,5250,0
Player 2,5250,1100
Player 2,6350,250
Player 2,6600,150
Player 2,6750,1200
Player 2,7950,700
Player 2,8650,0
Player 1,0,200
Player 1,200,0
Player 1,200,700
Player 1,900,750
Player 1,1650,0
Player 1,1650,450
Player 1,2100,350
Player 1,2450,700
Player 1,3150,500
Player 1,3650,0
Player 1,3650,0
Player 1,3650,300
Player 1,3950,0
Player 1,3950,400
Player 1,4350,450
Player 1,4800,650
Player 1,5450,500
Player 1,5950,350
Player 1,6300,300
Player 1,6600,350
Player 1,6950,600
Player 1,7550,150
Player 1,7700,450
Player 1,8150,300
Player 1,8450,300
Player 2,0,0
Player 2,0,500
Player 2,500,600
Player 2,1100,500
Player 2,1600,750
Player 2,2350,550
Player 2,2900,1000
Player 2,3900,1050
Player 2,4950,400
Player 2,5350,300
Player 2,5650,500
Player 2,6150,1300
Player 2,7450,0
Player 2,7450,0
Player 2,7450,0
Player 2,7450,0
Player 2,7450,0
Player 2,7450,1050
Player 2,8500,0
Player 2,8500,300
Player 2,8800,0
Player 2,8800,0
Player 2,8800,250
Player 2,9050,350
Player 2,9400,1150
Player 1,0,0
Player 1,0,600
Player 1,600,500
Player 1,1100,450
Player 1,1550,400
Player 1,1950,1250
Player 1,3200,400
Player 1,3600,650
Player 1,4250,500
Player 1,4750,400
Player 1,5150,1250
Player 1,6400,500
Player 1,6900,300
Player 1,7200,200
Player 1,7400,350
Player 1,7750,250
Player 1,8000,800
Player 1,8800,600
Player 1,9400,500
Player 1,9900,400
Player 2,0,0
Player 2,0,0
Player 2,0,600
Player 2,600,400
Player 2,1000,1100
Player 2,2100,350
Player 2,2450,350
Player 2,2800,250
Player 2,3050,1000
Player 2,4050,250
Player 2,4300,500
Player 2,4800,1400
Player 2,6200,500
Player 2,6700,700
Player 2,7400,0
Player 2,7400,300
Player 2,7700,400
Player 2,8100,300
Player 2,8400,550
Player 1,0,600
Player 1,600,350
Player 1,950,500
Player 1,1450,300
Player 1,1750,400
Player 1,2150,0
Player 1,2150,0
Player 1,2150,950
Player 1,3100,700
Player 1,3800,700
Player 1,4500,0
Player 1,4500,300
Player 1,4800,450
Player 1,5250,0
Player 1,5250,1100
Player 1,6350,250
Player 1,6600,200
Player 1,6800,350
Player 1,7150,350
Player 1,7500,350
Player 1,7850,450
Player 1,8300,500
Player 2,0,0
Player 2,0,1100
Player 2,1100,550
Player 2,1650,0
Player 2,1650,1000
Player 2,2650,0
Player 2,2650,300
Player 2,2950,700
Player 2,3650,1000
Player 2,4650,1000
Player 2,5650,200
Player 2,5850,350
Player 2,6200,300
Player 2,6500,600
Player 2,7100,300
Player 2,7400,400
Player 2,7800,500
Player 2,8300,450
Player 2,8750,0
Player 2,8750,450
Player 2,9200,250
Player 2,9450,700
Player 1,0,400
Player 1,400,450
Player 1,850,700
Player 1,1550,350
Player 1,1900,350
Player 1,2250,500
Player 1,2750,300
Player 1,3050,0
Player 1,3050,1100
Player 1,4150,1250
Player 1,5400,0
Player 1,5400,250
Player 1,5650,0
Player 1,5650,0
Player 1,5650,0
Player 1,5650,750
Player 1,6400,1500
Player 1,7900,0
Player 1,7900,1000
Player 1,8900,0
Player 1,8900,550
Player 1,9450,0
Player 1,9450,400
Player 1,9850,500
Player 2,0,0
Player 2,0,0
Player 2,0,450
Player 2,450,0
Player 2,450,250
Player 2,700,150
Player 2,850,250
Player 2,1100,600
Player 2,1700,0
Player 2,1700,300
Player 2,2000,250
Player 2,2250,400
Player 2,2650,0
